Policy_ID,Customer_ID,Policy_Type,Premium,Coverage,Start_Date,End_Date,Policy_Status
P002614,C05304,Health,28438.13,1285010,2026-03-03,2027-03-03,Expired
P002615,C08193,Vehicle,7738.67,636759,2023-05-24,2024-05-24,Active
P002616,C07448,Life,60541.19,4350987,2022-06-27,2023-06-27,Active
P002617,C02472,Life,67078.96,4783204,2026-03-22,2027-03-22,Active
P002618,C07198,Health,10586.69,903273,2023-08-30,2024-08-30,Active
P002619,C05313,Health,9874.29,701758,2026-06-30,2027-06-30,Expired
P002620,C09036,Vehicle,17255.87,677027,2026-07-09,2027-07-09,Active
P002621,C01397,Vehicle,9008.48,657261,2025-02-20,2026-02-20,Active
P002622,C04003,Health,37977.11,1846858,2026-01-07,2027-01-07,Active
P002623,C05372,Life,179110.53,8947918,2024-06-16,2025-06-16,Active
P002624,C03236,Health,20542.85,789141,2021-08-23,2022-08-23,Active
P002625,C01043,Life,46806.66,2188961,2024-03-12,2025-03-12,Active
P002626,C03299,Vehicle,5015.27,405814,2023-05-02,2024-05-02,Active
P002627,C07257,Vehicle,6761.64,646994,2025-09-03,2026-09-03,Expired
P002628,C00258,Life,92915.76,5217487,2024-01-04,2025-01-04,Active
P002629,C07287,Vehicle,13669.06,465531,2025-06-19,2026-06-19,Active
P002630,C08617,Health,45411.83,1585820,2023-08-03,2024-08-03,Active
P002631,C07817,Life,40800.07,1950399,2026-04-10,2027-04-10,Expired
P002632,C05844,Life,124855.77,5413298,2026-07-31,2027-07-31,Active
P002633,C02090,Life,72839.09,4364020,2025-10-11,2026-10-11,Active
P002634,C07703,Vehicle,23008.11,873662,2023-12-15,2024-12-15,Active
P002635,C00504,Health,9279.25,630712,2026-01-31,2027-01-31,Active
P002636,C05266,Health,42812.37,1779266,2026-06-13,2027-06-13,Active
P002637,C08815,Life,63424.97,2187207,2026-03-20,2027-03-20,Active
P002638,C01346,Health,18565.44,669016,2024-04-10,2025-04-10,Active
P002639,C08456,Vehicle,4153.14,343768,2024-06-24,2025-06-24,Active
P002640,C05047,Life,128108.5,6876348,2022-05-06,2023-05-06,Active
P002641,C02249,Vehicle,5619.26,538818,2023-08-30,2024-08-30,Active
P002642,C04982,Life,88759.17,4291258,2025-12-15,2026-12-15,Expired
P002643,C00373,Vehicle,6714.36,318973,2024-09-10,2025-09-10,Active
P002644,C08455,Health,24489.85,1958444,2025-09-28,2026-09-28,Active
P002645,C03371,Life,55135.95,2939164,2023-04-28,2024-04-28,Expired
P002646,C02007,Vehicle,11679.22,685570,2026-02-06,2027-02-06,Active
P002647,C03657,Health,14633.04,999479,2026-06-22,2027-06-22,Active
P002648,C08328,Health,34701.52,1624529,2026-03-17,2027-03-17,Expired
P002649,C07522,Health,26885.78,1024125,2026-02-23,2027-02-23,Active
P002650,C04002,Vehicle,7659.5,489365,2023-07-21,2024-07-21,Active
P002651,C06073,Life,152737.34,5097740,2026-01-21,2027-01-21,Active
P002652,C08737,Health,23389.54,1879051,2022-12-18,2023-12-18,Active
P002653,C00998,Life,88623.78,4453773,2025-01-01,2026-01-01,Active
P002654,C08180,Life,88613.81,4695807,2026-07-26,2027-07-26,Active
P002655,C03291,Life,161823.65,5910412,2025-10-09,2026-10-09,Active
P002656,C01177,Vehicle,15196.06,634347,2023-09-25,2024-09-25,Active
P002657,C00552,Life,190292.01,7892648,2025-02-14,2026-02-14,Active
P002658,C00745,Life,124686.35,4415085,2026-05-02,2027-05-02,Expired
P002659,C07224,Vehicle,15393.48,619751,2025-07-30,2026-07-30,Active
P002660,C04555,Vehicle,4810.56,448857,2020-08-10,2021-08-10,Active
P002661,C02860,Vehicle,22545.56,775804,2026-02-03,2027-02-03,Active
P002662,C08821,Health,16599.6,1066857,2024-08-27,2025-08-27,Active
P002663,C03460,Vehicle,4350.11,388597,2021-11-03,2022-11-03,Expired
P002664,C02725,Health,14705.08,539528,2024-01-11,2025-01-11,Active
P002665,C06848,Life,78287.85,4451578,2023-07-19,2024-07-19,Active
P002666,C07616,Life,65026.93,6119535,2023-12-20,2024-12-20,Active
P002667,C07548,Health,44574.57,1776618,2021-12-27,2022-12-27,Active
P002668,C09175,Vehicle,15075.27,575285,2025-04-18,2026-04-18,Active
P002669,C06394,Health,29786.9,1215012,2024-10-20,2025-10-20,Active
P002670,C05359,Vehicle,9410.46,359893,2023-12-11,2024-12-11,Active
P002671,C09489,Health,30265.3,1921805,2026-01-31,2027-01-31,Expired
P002672,C02969,Vehicle,15969.4,744423,2025-04-22,2026-04-22,Active
P002673,C00694,Life,108854.55,3727117,2023-06-25,2024-06-25,Active
P002674,C02534,Vehicle,6948.06,549799,2024-02-11,2025-02-11,Active
P002675,C06400,Health,12594.23,1075443,2026-07-19,2027-07-19,Active
P002676,C00983,Vehicle,14008.22,653928,2026-06-29,2027-06-29,Active
P002677,C05365,Vehicle,13488.85,581802,2021-08-19,2022-08-19,Active
P002678,C00080,Health,18188.71,1775066,2025-03-04,2026-03-04,Active
P002679,C04054,Life,146560.59,5437867,2025-07-23,2026-07-23,Active
P002680,C06259,Health,10023.97,518603,2023-08-17,2024-08-17,Expired
P002681,C09577,Health,23937.06,1667292,2023-04-17,2024-04-17,Active
P002682,C09026,Health,30169.12,1079748,2025-04-18,2026-04-18,Active
P002683,C03108,Health,19356.3,1423668,2025-12-24,2026-12-24,Active
P002684,C03602,Life,116707.65,9303529,2024-04-14,2025-04-14,Active
P002685,C06074,Vehicle,21916.56,947966,2026-04-08,2027-04-08,Active
P002686,C08127,Life,96917.96,4091294,2021-11-05,2022-11-05,Expired
P002687,C02143,Life,35897.97,1703897,2023-10-23,2024-10-23,Active
P002688,C06311,Health,30782.56,1043277,2025-06-22,2026-06-22,Active
P002689,C02269,Vehicle,13952.28,670498,2023-07-21,2024-07-21,Active
P002690,C00446,Vehicle,4786.91,414466,2026-02-23,2027-02-23,Active
P002691,C04884,Vehicle,7723.2,548490,2024-11-16,2025-11-16,Active
P002692,C04467,Vehicle,8412.91,736175,2022-07-07,2023-07-07,Active
P002693,C09027,Vehicle,5387.29,325894,2025-11-09,2026-11-09,Active
P002694,C06633,Health,37895.21,1355926,2026-05-11,2027-05-11,Active
P002695,C03317,Vehicle,13650.29,608347,2026-06-19,2027-06-19,Active
P002696,C01702,Health,23005.19,814705,2025-02-18,2026-02-18,Active
P002697,C02527,Life,126411.03,6253043,2025-08-24,2026-08-24,Active
P002698,C00069,Health,41708.73,1719465,2026-01-09,2027-01-09,Expired
P002699,C01169,Life,35797.77,1546929,2025-08-27,2026-08-27,Active
P002700,C00049,Health,21535.46,1861496,2026-06-13,2027-06-13,Active
P002701,C01054,Health,20689.69,970980,2023-09-23,2024-09-23,Expired
P002702,C04030,Vehicle,15343.22,738388,2021-08-18,2022-08-18,Active
P002703,C00881,Vehicle,7836.71,353929,2022-12-06,2023-12-06,Active
P002704,C02652,Vehicle,9727.62,632335,2024-02-17,2025-02-17,Expired
P002705,C07760,Vehicle,9213.02,555882,2021-06-15,2022-06-15,Active
P002706,C02440,Health,18814.61,984212,2026-01-26,2027-01-26,Active
P002707,C04925,Health,19004.31,1005511,2026-07-22,2027-07-22,Expired
P002708,C01468,Vehicle,6535.76,383561,2025-04-11,2026-04-11,Active
P002709,C07293,Health,36809.98,1870132,2023-07-01,2024-07-01,Active
P002710,C05036,Health,20998.63,981848,2026-03-13,2027-03-13,Expired
P002711,C02442,Life,130439.66,5109477,2023-06-28,2024-06-28,Active
P002712,C06555,Life,73355.32,3317607,2025-03-07,2026-03-07,Active
P002713,C00231,Life,34647.37,2979107,2024-02-25,2025-02-25,Active
P002714,C01321,Health,33961.56,1707984,2022-11-30,2023-11-30,Expired
P002715,C00042,Health,24150.69,877310,2022-07-13,2023-07-13,Active
P002716,C00778,Life,137148.79,5418718,2025-09-04,2026-09-04,Active
P002717,C08951,Life,33755.6,2694421,2026-07-25,2027-07-25,Active
P002718,C08405,Health,25972.23,1947132,2024-05-20,2025-05-20,Active
P002719,C01730,Health,45680.85,1610042,2026-03-19,2027-03-19,Expired
P002720,C03911,Health,32166.74,1343720,2022-01-28,2023-01-28,Active
P002721,C00580,Health,33715.37,1206338,2022-04-27,2023-04-27,Expired
P002722,C09942,Health,21796.7,1793165,2025-10-09,2026-10-09,Active
P002723,C05840,Vehicle,19492.71,672200,2023-09-14,2024-09-14,Expired
P002724,C08272,Vehicle,11947.56,756854,2025-06-03,2026-06-03,Active
P002725,C07276,Health,21652.87,884724,2026-02-08,2027-02-08,Active
P002726,C01492,Vehicle,9738.97,834117,2026-06-27,2027-06-27,Expired
P002727,C09110,Health,29950.62,1275681,2024-11-23,2025-11-23,Active
P002728,C05611,Health,17563.18,870613,2021-05-15,2022-05-15,Active
P002729,C00062,Health,10298.72,703211,2026-07-19,2027-07-19,Active
P002730,C05472,Vehicle,23553.59,842824,2026-04-08,2027-04-08,Active
P002731,C03906,Vehicle,11738.28,747416,2026-02-02,2027-02-02,Active
P002732,C06532,Health,8674.25,800304,2023-10-13,2024-10-13,Expired
P002733,C00403,Health,17528.15,941829,2026-01-14,2027-01-14,Active
P002734,C00333,Health,13898.94,1159276,2025-06-18,2026-06-18,Active
P002735,C02085,Health,21198.87,1074301,2022-11-16,2023-11-16,Active
P002736,C09558,Vehicle,17032.86,572031,2023-05-07,2024-05-07,Active
P002737,C00165,Health,29550.7,1897612,2026-01-08,2027-01-08,Active
P002738,C04380,Vehicle,20916.29,833408,2025-06-15,2026-06-15,Active
P002739,C02716,Health,33879.76,1632105,2025-03-01,2026-03-01,Active
P002740,C08924,Life,24911.83,1432471,2020-10-12,2021-10-12,Active
P002741,C07347,Vehicle,18412.84,747220,2024-06-22,2025-06-22,Active
P002742,C05454,Health,31721.6,1118537,2025-03-17,2026-03-17,Active
P002743,C07047,Vehicle,8041.91,425766,2024-08-29,2025-08-29,Active
P002744,C01335,Life,98406.48,3295425,2026-04-19,2027-04-19,Active
P002745,C08699,Health,32377.41,1241807,2024-05-20,2025-05-20,Active
P002746,C01660,Vehicle,6252.35,377961,2025-11-03,2026-11-03,Active
P002747,C03579,Life,225135.66,9604096,2024-11-22,2025-11-22,Active
P002748,C00754,Life,30680.51,1643521,2026-07-19,2027-07-19,Expired
P002749,C06585,Life,87366.11,6327222,2025-07-26,2026-07-26,Active
P002750,C00707,Health,19422.02,1812986,2026-07-06,2027-07-06,Active
P002751,C03015,Health,17100.04,787046,2023-10-10,2024-10-10,Expired
P002752,C08559,Health,13933.82,910367,2024-06-27,2025-06-27,Active
P002753,C09876,Health,24130.83,1541710,2024-01-29,2025-01-29,Active
P002754,C09583,Vehicle,22837.85,841386,2022-06-29,2023-06-29,Active
P002755,C08929,Life,42172.85,2128456,2026-05-03,2027-05-03,Active
P002756,C09557,Health,10676.28,581396,2019-02-27,2020-02-27,Active
P002757,C08984,Vehicle,13405.07,912262,2025-05-18,2026-05-18,Active
P002758,C01835,Vehicle,13470.55,488811,2023-03-12,2024-03-12,Expired
P002759,C02997,Health,37448.95,1900846,2023-07-21,2024-07-21,Active
P002760,C05428,Life,145902.8,6991611,2019-12-10,2020-12-10,Active
P002761,C03880,Health,20276.15,1102451,2023-07-23,2024-07-23,Active
P002762,C07157,Life,100108.26,8128056,2026-03-13,2027-03-13,Active
P002763,C05082,Life,49241.3,2904822,2023-07-22,2024-07-22,Active
P002764,C09115,Vehicle,21635.88,807236,2025-08-17,2026-08-17,Expired
P002765,C07245,Health,28530.32,1941208,2026-06-22,2027-06-22,Active
P002766,C05401,Vehicle,8175.09,728873,2023-07-19,2024-07-19,Active
P002767,C05396,Life,115338.84,6328751,2020-10-07,2021-10-07,Expired
P002768,C09428,Life,151796.0,5373809,2026-05-17,2027-05-17,Active
P002769,C02247,Health,27558.98,1212699,2026-07-05,2027-07-05,Active
P002770,C00836,Health,20680.48,964120,2021-06-17,2022-06-17,Active
P002771,C08395,Vehicle,11665.08,955660,2025-08-12,2026-08-12,Expired
P002772,C09043,Life,70007.54,3167873,2025-05-07,2026-05-07,Active
P002773,C00433,Vehicle,8235.29,697607,2024-12-24,2025-12-24,Active
P002774,C03379,Vehicle,9914.17,879751,2024-03-21,2025-03-21,Active
P002775,C06818,Health,22670.9,1622967,2025-07-08,2026-07-08,Active
P002776,C08132,Life,76610.15,4847593,2026-05-20,2027-05-20,Active
P002777,C09622,Life,113577.0,7935621,2019-12-04,2020-12-04,Active
P002778,C06067,Vehicle,9090.8,337827,2025-11-09,2026-11-09,Active
P002779,C01194,Life,169059.38,9413762,2025-07-16,2026-07-16,Active
P002780,C06935,Vehicle,6459.84,616110,2026-07-29,2027-07-29,Active
P002781,C05462,Health,8818.95,570837,2024-12-18,2025-12-18,Active
P002782,C03072,Health,33763.98,1874213,2026-04-21,2027-04-21,Expired
P002783,C03045,Vehicle,4485.85,389041,2024-05-25,2025-05-25,Active
P002784,C03264,Life,82901.34,7968920,2025-09-18,2026-09-18,Active
P002785,C02730,Life,42255.69,3547579,2025-12-31,2026-12-31,Active
P002786,C03434,Health,48125.5,1770227,2025-05-04,2026-05-04,Active
P002787,C00434,Vehicle,5207.1,324570,2022-11-10,2023-11-10,Active
P002788,C03273,Life,156185.38,8908785,2021-05-01,2022-05-01,Active
P002789,C07002,Vehicle,15407.11,726068,2025-01-28,2026-01-28,Active
P002790,C09727,Vehicle,17295.37,859104,2025-11-13,2026-11-13,Active
P002791,C00105,Health,38479.09,1325533,2022-05-30,2023-05-30,Active
P002792,C03316,Vehicle,11211.92,774239,2026-05-21,2027-05-21,Expired
P002793,C01657,Life,92705.48,4894252,2023-02-08,2024-02-08,Active
P002794,C01534,Health,19169.26,1151396,2025-01-27,2026-01-27,Expired
P002795,C04681,Vehicle,8487.55,400022,2026-06-06,2027-06-06,Active
P002796,C08814,Vehicle,13832.94,922234,2026-04-20,2027-04-20,Active
P002797,C09003,Vehicle,16303.18,796516,2025-09-30,2026-09-30,Expired
P002798,C06623,Health,15806.89,623591,2026-07-26,2027-07-26,Active
P002799,C01444,Health,32252.22,1208561,2026-07-30,2027-07-30,Active
P002800,C00215,Life,214505.4,7820513,2023-06-28,2024-06-28,Active
P002801,C05357,Life,192377.37,9199476,2021-05-12,2022-05-12,Active
P002802,C09219,Vehicle,12256.94,637471,2020-10-07,2021-10-07,Active
P002803,C06323,Vehicle,10954.56,385390,2024-09-08,2025-09-08,Active
P002804,C04990,Life,78817.98,3135445,2026-06-27,2027-06-27,Active
P002805,C01420,Vehicle,6614.81,474270,2024-09-15,2025-09-15,Expired
P002806,C09517,Vehicle,14824.01,744787,2026-01-02,2027-01-02,Active
P002807,C08607,Health,19816.98,793318,2024-04-13,2025-04-13,Active
P002808,C00182,Health,13862.67,1122332,2026-03-27,2027-03-27,Expired
P002809,C04353,Health,29596.76,1919107,2026-02-14,2027-02-14,Active
P002810,C08701,Health,38702.53,1682396,2026-03-06,2027-03-06,Active
P002811,C02447,Life,115437.11,4430300,2023-10-04,2024-10-04,Expired
P002812,C05322,Health,26560.29,1767765,2020-11-04,2021-11-04,Active
P002813,C08046,Vehicle,5870.71,441913,2026-03-07,2027-03-07,Active
P002814,C05685,Life,116002.49,6329920,2022-07-07,2023-07-07,Active
P002815,C03533,Health,8309.17,511749,2023-05-16,2024-05-16,Active
P002816,C08245,Health,31206.13,1627704,2025-05-31,2026-05-31,Active
P002817,C07977,Life,41089.22,3624846,2022-06-28,2023-06-28,Active
P002818,C03699,Vehicle,14939.14,661714,2026-06-03,2027-06-03,Expired
P002819,C00071,Life,176765.59,8149873,2024-10-04,2025-10-04,Active
P002820,C00545,Life,222768.67,7765720,2025-07-15,2026-07-15,Active
P002821,C01205,Life,50804.78,4398864,2025-05-13,2026-05-13,Active
P002822,C03079,Life,77293.49,5697377,2025-05-03,2026-05-03,Active
P002823,C09107,Life,212310.36,9763038,2025-06-11,2026-06-11,Active
P002824,C09121,Life,165769.8,5651273,2021-05-06,2022-05-06,Active
P002825,C09681,Life,126858.77,8942448,2021-02-26,2022-02-26,Active
P002826,C06181,Life,54773.51,4631318,2023-12-05,2024-12-05,Expired
P002827,C08330,Life,73456.2,3765193,2021-09-13,2022-09-13,Active
P002828,C04285,Vehicle,4519.01,354724,2020-11-08,2021-11-08,Expired
P002829,C04008,Life,147447.35,8913629,2024-12-22,2025-12-22,Active
P002830,C08714,Vehicle,15852.52,887354,2020-02-14,2021-02-14,Active
P002831,C00878,Life,112928.59,6955771,2025-04-17,2026-04-17,Active
P002832,C08061,Vehicle,25093.26,934787,2024-12-29,2025-12-29,Expired
P002833,C00197,Health,26224.61,1082456,2025-07-29,2026-07-29,Expired
P002834,C09747,Life,220433.86,9222404,2026-03-21,2027-03-21,Active
P002835,C04011,Life,191363.05,8305024,2022-08-30,2023-08-30,Active
P002836,C09963,Health,37548.75,1477431,2023-09-07,2024-09-07,Active
P002837,C02572,Vehicle,20071.31,946944,2026-04-21,2027-04-21,Expired
P002838,C03754,Vehicle,12256.98,701035,2022-10-20,2023-10-20,Expired
P002839,C09248,Vehicle,9521.59,505349,2026-05-13,2027-05-13,Active
P002840,C08629,Life,102852.11,6207491,2025-06-08,2026-06-08,Expired
P002841,C09369,Health,44194.55,1554434,2021-06-19,2022-06-19,Active
P002842,C06160,Health,24582.85,1076614,2024-04-14,2025-04-14,Active
P002843,C04792,Vehicle,8753.26,565329,2024-03-01,2025-03-01,Active
P002844,C05338,Life,41181.04,1510471,2021-03-02,2022-03-02,Expired
P002845,C03025,Health,34855.78,1825903,2024-03-31,2025-03-31,Active
P002846,C02719,Life,29524.64,2742939,2024-08-23,2025-08-23,Active
P002847,C08656,Health,19803.02,821266,2022-08-18,2023-08-18,Active
P002848,C06917,Health,12390.23,673695,2026-01-22,2027-01-22,Expired
P002849,C03985,Health,44474.4,1836888,2026-05-13,2027-05-13,Active
P002850,C07309,Health,32098.27,1081913,2026-07-02,2027-07-02,Active
P002851,C05954,Life,21312.06,1279750,2025-05-13,2026-05-13,Active
P002852,C03845,Vehicle,13422.79,477433,2024-03-20,2025-03-20,Active
P002853,C02683,Health,16277.06,1582844,2026-04-26,2027-04-26,Active
P002854,C04025,Vehicle,4118.18,364470,2025-10-19,2026-10-19,Expired
P002855,C08716,Life,63925.98,5473408,2025-12-29,2026-12-29,Active
P002856,C03140,Vehicle,12085.3,508334,2024-10-18,2025-10-18,Active
P002857,C04238,Life,17100.91,1054096,2025-07-24,2026-07-24,Active
P002858,C00219,Health,31570.95,1477801,2023-12-24,2024-12-24,Active
P002859,C06619,Health,17303.63,1470992,2023-09-03,2024-09-03,Expired
P002860,C09607,Life,33595.19,2449847,2024-11-15,2025-11-15,Active
P002861,C05269,Health,22040.54,855122,2025-10-11,2026-10-11,Active
P002862,C02544,Life,65102.01,2363567,2023-04-21,2024-04-21,Expired
P002863,C02871,Vehicle,28089.06,973518,2023-04-04,2024-04-04,Expired
P002864,C01245,Health,12617.1,778365,2026-02-22,2027-02-22,Active
P002865,C00421,Health,13897.6,1085028,2022-08-17,2023-08-17,Active
P002866,C06228,Health,13829.68,894778,2021-10-06,2022-10-06,Active
P002867,C02059,Health,25002.72,1043904,2025-07-01,2026-07-01,Active
P002868,C08494,Health,29597.98,1713613,2023-09-21,2024-09-21,Active
P002869,C06435,Health,43287.97,1823358,2026-07-01,2027-07-01,Active
P002870,C03423,Vehicle,16184.04,913650,2024-09-03,2025-09-03,Active
P002871,C04511,Health,36842.25,1972593,2025-02-01,2026-02-01,Active
P002872,C01167,Life,82677.87,5843397,2024-09-28,2025-09-28,Active
P002873,C00255,Health,12571.66,1064029,2025-10-21,2026-10-21,Active
P002874,C00416,Vehicle,12027.54,790406,2021-05-06,2022-05-06,Expired
P002875,C09176,Life,80507.49,4127701,2025-11-16,2026-11-16,Active
P002876,C03470,Health,29538.34,1682310,2025-05-28,2026-05-28,Active
P002877,C03051,Health,23830.31,1970708,2024-05-19,2025-05-19,Active
P002878,C00760,Vehicle,8596.02,466461,2021-12-13,2022-12-13,Active
P002879,C01386,Vehicle,5566.63,405075,2026-05-17,2027-05-17,Active
P002880,C00655,Health,22597.69,1646676,2024-02-11,2025-02-11,Active
P002881,C01202,Health,31871.91,1457235,2026-02-15,2027-02-15,Active
P002882,C02414,Health,39840.17,1493152,2026-02-15,2027-02-15,Active
P002883,C05580,Health,23750.03,1208582,2025-10-04,2026-10-04,Active
P002884,C05994,Life,124572.91,4930952,2024-10-24,2025-10-24,Expired
P002885,C05295,Life,149309.18,8062972,2026-04-18,2027-04-18,Active
P002886,C03056,Life,19642.9,1479076,2024-03-16,2025-03-16,Active
P002887,C02831,Life,136796.52,9792694,2020-11-16,2021-11-16,Expired
P002888,C02971,Health,17972.3,772400,2026-06-15,2027-06-15,Active
P002889,C00329,Life,40732.95,2516637,2026-06-14,2027-06-14,Active
P002890,C04271,Health,26198.7,1461991,2025-05-04,2026-05-04,Active
P002891,C05995,Life,120656.25,4362263,2026-06-10,2027-06-10,Active
P002892,C04393,Health,27027.94,995312,2023-03-29,2024-03-29,Active
P002893,C02064,Health,19506.31,823250,2024-08-03,2025-08-03,Expired
P002894,C08302,Health,19793.91,1501063,2026-02-18,2027-02-18,Active
P002895,C09014,Life,182478.64,7611016,2026-06-28,2027-06-28,Expired
P002896,C09330,Life,211715.73,8775970,2020-04-26,2021-04-26,Active
P002897,C05170,Vehicle,7115.51,434744,2026-07-30,2027-07-30,Expired
P002898,C04430,Health,33161.15,1186003,2023-08-09,2024-08-09,Expired
P002899,C01282,Health,30504.42,1390434,2021-12-14,2022-12-14,Active
P002900,C03382,Health,47256.21,1904833,2025-03-24,2026-03-24,Active
P002901,C02637,Life,101149.32,3989029,2026-05-25,2027-05-25,Active
