Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,EMI,Remaining_Balance,Loan_Status,Start_Date,End_Date
L002209,C00528,Personal,1268382,10.94,14368.64,1140008.77,Active,2023-10-05,2038-10-05
L002210,C01695,Auto,352757,8.52,3065.77,119927.95,Active,2025-09-14,2045-09-14
L002211,C01768,Auto,1086088,11.94,15544.56,505453.76,Active,2024-06-13,2034-06-13
L002212,C05516,Education,1115926,10.93,24224.0,0.0,Closed,2024-04-27,2029-04-27
L002213,C06279,Home,4638751,9.22,42394.63,1318470.52,Active,2022-10-04,2042-10-04
L002214,C01808,Home,1812160,9.94,17415.76,1581758.36,Active,2025-11-09,2045-11-09
L002215,C08476,Auto,804503,11.73,9516.08,0.0,Closed,2024-10-19,2039-10-19
L002216,C01452,Personal,478361,14.93,7697.14,0.0,Closed,2021-11-09,2031-11-09
L002217,C05697,Personal,1365638,11.66,16092.42,0.0,Closed,2025-11-18,2040-11-18
L002218,C03082,Auto,1930937,11.64,42602.18,1649359.06,Active,2026-05-17,2031-05-17
L002219,C04643,Home,2685992,8.22,22835.86,1657258.98,Active,2023-07-06,2043-07-06
L002220,C05264,Home,3515041,9.93,74563.22,0.0,Closed,2019-07-29,2024-07-29
L002221,C08236,Home,6992895,8.46,60509.05,0.0,Closed,2025-09-12,2045-09-12
L002222,C00338,Personal,692574,12.9,8064.74,0.0,Closed,2025-04-20,2045-04-20
L002223,C09973,Home,4127057,8.78,36550.28,2297426.4,Active,2025-11-05,2045-11-05
L002224,C05581,Auto,1648529,10.75,16736.34,338605.96,Active,2025-11-29,2045-11-29
L002225,C07030,Home,2308287,9.55,48534.74,2010188.4,Active,2025-12-20,2030-12-20
L002226,C01363,Auto,1588153,12.07,22849.69,607500.39,Active,2026-02-20,2036-02-20
L002227,C05314,Personal,199001,17.75,3032.97,44788.96,Active,2024-07-14,2044-07-14
L002228,C02075,Home,5139012,9.72,67118.12,2174863.94,Active,2026-07-19,2036-07-19
L002229,C02776,Education,1099649,8.3,13516.73,0.0,Closed,2025-01-24,2035-01-24
L002230,C08582,Personal,253015,15.86,3493.54,114288.19,Active,2022-05-06,2042-05-06
L002231,C03152,Home,2300039,8.12,46768.7,0.0,Closed,2022-11-29,2027-11-29
L002232,C07912,Education,704128,9.98,7557.98,0.0,Closed,2025-10-20,2040-10-20
L002233,C06540,Home,3415721,8.62,29902.35,2735416.65,Active,2025-07-20,2045-07-20
L002234,C00705,Home,4304029,8.27,36727.2,1734004.19,Active,2025-09-17,2045-09-17
L002235,C00073,Home,4098281,8.11,39426.0,3659112.57,Active,2024-06-25,2039-06-25
L002236,C00978,Auto,1881805,9.61,24463.57,0.0,Closed,2023-07-10,2033-07-10
L002237,C08133,Auto,343745,11.01,3550.44,124783.34,Active,2025-11-16,2045-11-16
L002238,C05513,Personal,567611,11.03,12349.73,152374.04,Active,2023-05-13,2028-05-13
L002239,C07821,Personal,484530,14.53,7678.29,0.0,Closed,2023-03-07,2033-03-07
L002240,C05417,Personal,935095,12.64,11610.58,468411.68,Active,2026-07-08,2041-07-08
L002241,C07472,Home,1750401,8.68,21871.34,0.0,Closed,2026-04-22,2036-04-22
L002242,C05991,Auto,2388625,9.3,49932.43,1966935.41,Active,2024-01-27,2029-01-27
L002243,C03023,Personal,913828,11.88,20272.23,428837.02,Active,2025-09-15,2030-09-15
L002244,C04074,Personal,399386,13.82,9255.79,218650.45,Active,2025-01-25,2030-01-25
L002245,C04763,Auto,1182613,11.4,25949.41,279081.78,Active,2024-12-02,2029-12-02
L002246,C03291,Home,2551940,10.27,27846.34,686232.05,Active,2026-04-27,2041-04-27
L002247,C09224,Education,996989,8.46,9794.38,740099.91,Active,2022-09-23,2037-09-23
L002248,C07427,Personal,804409,15.44,10854.81,475911.41,Active,2026-02-06,2046-02-06
L002249,C07593,Auto,1507148,10.73,20531.29,1021413.05,Active,2022-11-29,2032-11-29
L002250,C08535,Personal,236590,13.57,5452.44,184790.83,Active,2026-07-13,2031-07-13
L002251,C00220,Home,1888363,7.62,37946.69,1691725.64,Active,2023-11-11,2028-11-11
L002252,C06878,Home,1530627,9.94,32476.13,0.0,Closed,2022-02-06,2027-02-06
L002253,C03703,Home,1795238,9.19,37431.95,580222.92,Active,2026-01-31,2031-01-31
L002254,C00504,Personal,1298505,15.34,18477.04,817101.16,Active,2026-02-07,2041-02-07
L002255,C00674,Auto,1296856,11.23,14927.87,270285.23,Active,2022-05-16,2037-05-16
L002256,C01714,Personal,421153,13.91,5583.23,294468.3,Active,2024-03-25,2039-03-25
L002257,C08985,Personal,914642,17.99,16474.61,809772.82,Active,2023-01-27,2033-01-27
L002258,C04088,Auto,903911,8.67,7941.88,470893.37,Active,2023-04-21,2043-04-21
L002259,C09434,Personal,943539,11.44,10986.36,581168.46,Active,2023-01-03,2038-01-03
L002260,C02158,Home,9227275,9.7,87218.98,0.0,Closed,2022-09-08,2042-09-08
L002261,C03073,Personal,808420,12.95,9442.47,427689.96,Active,2025-10-16,2045-10-16
L002262,C00356,Personal,500482,14.76,6922.59,0.0,Closed,2022-06-14,2037-06-14
L002263,C00533,Personal,956074,13.31,12292.32,765880.25,Active,2021-11-20,2036-11-20
L002264,C04587,Home,9088667,8.4,78299.27,6798098.45,Active,2025-05-27,2045-05-27
L002265,C01388,Auto,957328,11.14,9972.8,564740.96,Active,2021-12-12,2041-12-12
L002266,C06854,Personal,909439,14.76,14539.05,343604.07,Active,2026-04-29,2036-04-29
L002267,C08748,Personal,426853,15.31,6967.89,289601.2,Active,2023-06-24,2033-06-24
L002268,C02350,Home,2595175,9.79,24684.0,640711.98,Active,2021-01-21,2041-01-21
L002269,C00805,Personal,1417191,17.07,35274.21,0.0,Closed,2022-03-10,2027-03-10
L002270,C02724,Home,1518179,10.26,32451.38,1270772.18,Active,2023-11-30,2028-11-30
L002271,C02871,Auto,1796092,9.31,23054.56,0.0,Closed,2025-11-30,2035-11-30
L002272,C08525,Personal,238460,13.22,3051.7,76360.1,Active,2023-05-28,2038-05-28
L002273,C08679,Personal,467458,12.67,10557.31,0.0,Closed,2025-12-17,2030-12-17
L002274,C07753,Home,2775210,7.99,56257.97,1296571.94,Active,2026-01-29,2031-01-29
L002275,C07804,Education,2516603,9.89,26874.44,673050.05,Active,2023-05-08,2038-05-08
L002276,C08311,Auto,1692234,12.28,18964.34,1476364.44,Active,2026-06-13,2046-06-13
L002277,C09809,Auto,2283121,10.02,30196.9,0.0,Closed,2025-12-20,2035-12-20
L002278,C02805,Personal,859974,17.48,15208.73,762023.25,Active,2023-12-25,2033-12-25
L002279,C00681,Personal,1288630,13.08,16372.18,0.0,Closed,2020-03-29,2035-03-29
L002280,C09593,Auto,588945,9.21,6047.27,152104.0,Active,2025-10-30,2040-10-30
L002281,C01685,Home,1500000,10.38,16469.57,517579.04,Active,2025-05-06,2040-05-06
L002282,C01119,Personal,843884,15.02,11124.65,233136.97,Active,2026-05-29,2046-05-29
L002283,C08378,Personal,454544,13.24,5823.05,319920.75,Active,2026-07-23,2041-07-23
L002284,C01758,Personal,149166,14.17,2331.32,109314.4,Active,2025-03-26,2035-03-26
L002285,C08028,Education,2082953,10.99,23661.7,781110.84,Active,2020-11-30,2035-11-30
L002286,C05554,Personal,1060679,15.45,15173.4,857606.81,Active,2024-06-06,2039-06-06
L002287,C03454,Auto,344786,11.44,7572.36,262123.67,Active,2024-05-16,2029-05-16
L002288,C07507,Personal,914527,10.77,10262.79,608211.27,Active,2024-02-20,2039-02-20
L002289,C05664,Home,1947546,10.48,19417.75,1286373.45,Active,2025-11-24,2045-11-24
L002290,C01145,Auto,1397179,10.71,14146.8,1175985.6,Active,2021-04-12,2041-04-12
L002291,C04162,Personal,277828,16.54,4185.54,0.0,Closed,2026-05-01,2041-05-01
L002292,C00018,Auto,348250,11.74,7700.95,270250.69,Active,2023-11-05,2028-11-05
L002293,C09096,Education,2598759,10.4,55728.82,0.0,Closed,2022-07-14,2027-07-14
L002294,C07532,Education,256401,10.21,2788.33,0.0,Closed,2026-07-23,2041-07-23
L002295,C05412,Personal,427666,14.87,5590.43,285838.93,Active,2026-08-04,2046-08-04
L002296,C07187,Personal,1384642,11.41,19396.21,523055.64,Active,2024-05-22,2034-05-22
L002297,C01439,Home,1884633,9.65,39719.09,651866.45,Active,2026-04-04,2031-04-04
L002298,C04049,Education,409709,10.15,3994.58,216927.22,Active,2025-10-28,2045-10-28
L002299,C08955,Auto,1127535,11.33,11892.56,867925.23,Active,2026-02-05,2046-02-05
L002300,C09919,Education,2682239,10.6,57784.74,1460991.24,Active,2023-10-29,2028-10-29
L002301,C06204,Home,1603662,8.29,19703.45,654281.8,Active,2026-07-03,2036-07-03
L002302,C07386,Home,4638145,10.05,61421.92,2111711.02,Active,2025-12-18,2035-12-18
L002303,C04525,Auto,2029235,10.53,22468.9,1469846.22,Active,2026-05-21,2041-05-21
L002304,C01674,Personal,604932,14.48,8252.14,476151.1,Active,2023-08-17,2038-08-17
L002305,C01498,Home,3571663,8.53,73329.79,1170103.74,Active,2026-07-17,2031-07-17
L002306,C02297,Home,3103133,10.2,30358.25,1176124.37,Active,2026-06-22,2046-06-22
L002307,C03142,Personal,1333416,16.29,19854.16,634899.63,Active,2026-05-02,2041-05-02
L002308,C08000,Home,6274805,8.29,61020.52,2387344.61,Active,2023-06-28,2038-06-28
L002309,C07827,Personal,1147936,12.75,13245.02,230312.47,Active,2023-06-24,2043-06-24
L002310,C04022,Home,3963017,8.01,37895.54,1125567.15,Active,2026-06-08,2041-06-08
L002311,C01449,Home,8265272,8.89,73781.08,6616697.18,Active,2026-03-05,2046-03-05
L002312,C00708,Personal,979959,17.62,17418.38,0.0,Closed,2021-12-01,2031-12-01
L002313,C02667,Personal,1425804,11.62,16765.03,493381.55,Active,2025-04-10,2040-04-10
L002314,C03584,Auto,1024691,9.1,13035.87,910466.08,Active,2023-04-25,2033-04-25
L002315,C02866,Personal,668097,13.03,15211.52,527247.83,Active,2024-03-17,2029-03-17
L002316,C02247,Auto,2090579,10.7,28443.86,993490.18,Active,2025-08-21,2035-08-21
L002317,C05733,Auto,2124973,12.29,30844.49,922126.84,Active,2023-03-21,2033-03-21
L002318,C02279,Personal,322322,11.0,3663.5,152950.7,Active,2025-10-05,2040-10-05
L002319,C09887,Personal,1187924,17.58,21084.47,1058348.44,Active,2023-01-08,2033-01-08
L002320,C08037,Home,1832613,8.52,18067.96,1099021.31,Active,2026-05-03,2041-05-03
L002321,C05272,Home,2585721,9.09,26364.72,866250.15,Active,2024-11-05,2039-11-05
L002322,C03305,Auto,1075039,10.76,10921.38,631096.54,Active,2024-01-17,2044-01-17
L002323,C05242,Personal,539261,17.58,9571.35,0.0,Closed,2024-08-10,2034-08-10
L002324,C00466,Auto,2297275,11.65,27056.0,1535171.24,Active,2026-04-15,2041-04-15
L002325,C09050,Home,1766616,10.4,23739.02,836367.28,Active,2026-02-26,2036-02-26
L002326,C01280,Auto,1344797,10.45,13381.05,0.0,Closed,2021-12-12,2041-12-12
L002327,C06504,Home,5194041,7.79,62443.18,4379016.15,Active,2026-02-05,2036-02-05
L002328,C08668,Personal,1363743,17.25,21230.17,855471.16,Active,2022-04-06,2037-04-06
L002329,C07100,Home,2079255,9.64,21888.09,0.0,Closed,2025-01-13,2040-01-13
L002330,C03104,Education,1234255,8.67,25423.88,398188.26,Active,2023-12-23,2028-12-23
L002331,C02978,Personal,406436,16.38,6077.36,276409.89,Active,2025-03-06,2040-03-06
L002332,C01150,Auto,1139105,11.8,16211.42,0.0,Closed,2020-10-30,2030-10-30
L002333,C07080,Personal,352418,12.72,7968.17,269085.18,Active,2024-07-27,2029-07-27
L002334,C00857,Personal,692353,12.36,7797.88,226392.11,Active,2024-04-19,2044-04-19
L002335,C02316,Personal,647331,12.03,7781.56,287321.44,Active,2023-02-28,2038-02-28
L002336,C02768,Personal,265066,13.26,3998.47,167677.14,Active,2025-09-10,2035-09-10
L002337,C09346,Personal,1031427,16.19,25186.55,0.0,Closed,2025-11-07,2030-11-07
L002338,C03728,Auto,1129552,11.33,11913.84,552874.77,Active,2026-01-12,2046-01-12
L002339,C08014,Personal,135559,11.43,1577.56,87005.1,Active,2022-10-24,2037-10-24
L002340,C04354,Home,4522001,8.63,93059.36,2023912.79,Active,2022-04-03,2027-04-03
L002341,C08499,Home,6979614,9.34,146039.74,4698606.96,Active,2025-11-08,2030-11-08
L002342,C00056,Home,1582588,10.15,33742.24,633723.81,Active,2026-02-09,2031-02-09
L002343,C05016,Auto,584770,9.06,12155.9,141464.08,Active,2022-08-22,2027-08-22
L002344,C06724,Personal,855639,17.79,13650.31,564292.92,Active,2026-03-09,2041-03-09
L002345,C08862,Home,3180069,9.14,28898.86,1980568.86,Active,2026-02-22,2046-02-22
L002346,C07215,Personal,287639,16.61,4134.0,105294.61,Active,2026-01-31,2046-01-31
L002347,C06269,Auto,1253768,9.46,26306.96,388636.45,Active,2023-08-20,2028-08-20
L002348,C05623,Home,1677816,7.63,20030.0,0.0,Closed,2026-07-20,2036-07-20
L002349,C05340,Auto,877442,10.5,9699.23,400085.98,Active,2024-01-18,2039-01-18
L002350,C02060,Home,2570065,9.8,24462.09,1027204.81,Active,2026-02-21,2046-02-21
L002351,C09870,Personal,242525,10.8,5248.92,119342.33,Active,2024-07-06,2029-07-06
L002352,C03890,Home,1669087,9.24,17168.12,533564.26,Active,2026-01-27,2041-01-27
L002353,C07140,Personal,419303,14.52,5731.28,267510.95,Active,2026-03-17,2041-03-17
L002354,C00078,Education,1045512,10.26,11402.01,701600.59,Active,2021-10-06,2036-10-06
L002355,C04491,Personal,349912,15.38,4706.15,167132.84,Active,2022-07-29,2042-07-29
L002356,C09475,Auto,2446666,11.58,34511.08,2130649.58,Active,2026-07-27,2036-07-27
L002357,C06903,Auto,1162278,9.3,11996.92,0.0,Closed,2023-07-07,2038-07-07
L002358,C00270,Auto,1572428,9.94,33363.05,1162233.37,Active,2025-06-15,2030-06-15
L002359,C07853,Auto,1358359,9.37,28441.85,1016736.48,Active,2026-06-22,2031-06-22
L002360,C09996,Home,2200306,8.12,18568.9,1275035.45,Active,2025-02-03,2045-02-03
L002361,C08698,Education,893139,10.76,9073.45,625429.75,Active,2024-12-03,2044-12-03
L002362,C03682,Auto,1342361,8.81,27741.59,0.0,Closed,2026-07-20,2031-07-20
L002363,C01195,Auto,509832,11.93,6095.9,0.0,Closed,2023-08-03,2038-08-03
L002364,C02213,Education,999897,10.19,13319.14,642299.0,Active,2025-03-20,2035-03-20
L002365,C09358,Personal,987442,16.06,14543.9,600126.84,Active,2024-12-31,2039-12-31
L002366,C04759,Education,346770,10.7,3876.3,201178.84,Active,2024-09-07,2039-09-07
L002367,C05347,Auto,1158431,8.98,24035.88,0.0,Closed,2025-08-15,2030-08-15
L002368,C07161,Auto,1032247,8.56,21207.99,600074.91,Active,2025-07-22,2030-07-22
L002369,C03521,Auto,1445609,9.58,13550.58,600995.95,Active,2022-09-28,2042-09-28
L002370,C04212,Education,1867399,10.03,39704.28,1115320.36,Active,2024-06-08,2029-06-08
L002371,C02280,Auto,667049,12.39,14969.93,152353.85,Active,2025-04-19,2030-04-19
L002372,C07467,Auto,1480984,11.38,20720.42,0.0,Closed,2022-01-25,2032-01-25
L002373,C06467,Home,2070346,10.39,27808.85,1214066.65,Active,2024-04-14,2034-04-14
L002374,C08686,Personal,1463530,10.83,14937.43,597028.25,Active,2025-09-22,2045-09-22
L002375,C03705,Personal,199183,12.65,4496.42,115649.59,Active,2024-06-12,2029-06-12
L002376,C00306,Personal,443712,13.3,5701.9,231379.43,Active,2024-12-11,2039-12-11
L002377,C03369,Education,2881478,9.04,36563.75,1842771.62,Active,2025-10-26,2035-10-26
L002378,C06553,Home,7936690,8.38,68274.84,4877270.26,Active,2026-06-30,2046-06-30
L002379,C02193,Home,2950315,9.31,37870.11,1914553.57,Active,2025-11-05,2035-11-05
L002380,C04175,Auto,989024,12.06,11908.15,294928.86,Active,2024-12-19,2039-12-19
L002381,C02519,Personal,1355758,13.06,20290.93,0.0,Closed,2022-03-28,2032-03-28
L002382,C06408,Personal,531620,16.69,7672.73,322542.76,Active,2025-05-08,2045-05-08
L002383,C06422,Home,9911821,9.13,206379.03,7153341.25,Active,2018-11-15,2023-11-15
L002384,C06024,Auto,990809,11.46,11549.35,665981.08,Active,2024-03-14,2039-03-14
L002385,C02329,Auto,1865826,10.69,18866.77,609093.99,Active,2023-05-03,2043-05-03
L002386,C02591,Education,1672764,10.25,35747.41,751520.03,Active,2023-08-08,2028-08-08
L002387,C07435,Personal,494959,15.87,12002.28,128149.54,Active,2025-06-16,2030-06-16
L002388,C08271,Personal,742894,12.31,8341.02,559792.31,Active,2023-11-28,2043-11-28
L002389,C09110,Auto,1101139,8.59,22639.35,831402.69,Active,2024-01-10,2029-01-10
L002390,C05069,Home,1856768,7.71,17434.79,1516483.6,Active,2025-01-10,2040-01-10
L002391,C05183,Auto,1990307,8.54,19646.03,1268937.83,Active,2020-10-26,2035-10-26
L002392,C09445,Home,2798677,9.27,25668.44,1356419.86,Active,2023-08-19,2043-08-19
L002393,C00091,Auto,366098,10.5,4046.84,149938.35,Active,2021-06-13,2036-06-13
L002394,C02855,Auto,1909586,11.51,42006.36,933811.8,Active,2025-06-10,2030-06-10
L002395,C02863,Auto,2356502,12.48,26739.96,1316780.61,Active,2026-04-23,2046-04-23
L002396,C03951,Home,2495878,8.26,50918.54,980892.42,Active,2023-09-02,2028-09-02
L002397,C00515,Home,1894288,8.86,19055.69,400073.3,Active,2022-12-15,2037-12-15
L002398,C05148,Home,2799452,9.16,25476.18,1714874.41,Active,2025-03-29,2045-03-29
L002399,C06962,Personal,369241,14.95,8774.53,0.0,Closed,2021-09-24,2026-09-24
L002400,C05642,Home,2552922,8.04,24456.04,1603937.9,Active,2020-07-23,2035-07-23
L002401,C08381,Home,2870913,9.67,30273.98,1180658.4,Active,2022-07-10,2037-07-10
L002402,C08414,Personal,1047337,12.7,15453.09,501900.39,Active,2025-09-28,2035-09-28
L002403,C03072,Home,1824631,10.41,39137.14,1021112.38,Active,2026-05-02,2031-05-02
L002404,C06734,Home,8007379,9.73,104624.53,0.0,Closed,2026-07-17,2036-07-17
L002405,C06861,Education,966206,8.67,8489.21,568837.85,Active,2025-05-13,2045-05-13
L002406,C08402,Personal,343457,11.26,4781.81,73789.04,Active,2026-06-20,2036-06-20
L002407,C06330,Auto,399313,10.25,4352.32,0.0,Closed,2026-06-18,2041-06-18
L002408,C00287,Home,2985640,9.08,30424.6,2464855.78,Active,2025-08-01,2040-08-01
L002409,C00971,Personal,684900,13.77,8402.71,574583.11,Active,2021-04-08,2041-04-08
L002410,C01665,Auto,1800061,10.4,24188.44,0.0,Closed,2021-01-25,2031-01-25
L002411,C04481,Home,1626889,7.57,32653.66,707292.17,Active,2025-02-04,2030-02-04
L002412,C01209,Home,2072437,8.62,20554.15,456753.17,Active,2024-05-16,2039-05-16
L002413,C01005,Personal,1320795,13.6,30459.38,1052447.68,Active,2024-11-25,2029-11-25
L002414,C02650,Personal,919377,10.58,19797.45,819610.07,Active,2026-07-08,2031-07-08
L002415,C09334,Auto,1415213,10.84,30657.36,469817.86,Active,2024-12-26,2029-12-26
L002416,C01954,Personal,611025,16.95,10600.12,346859.53,Active,2024-12-20,2034-12-20
L002417,C04536,Personal,307716,11.79,6812.36,249598.02,Active,2023-07-01,2028-07-01
L002418,C04077,Personal,242593,14.08,5654.78,176377.85,Active,2025-11-19,2030-11-19
L002419,C01981,Home,1664003,8.59,20711.44,0.0,Closed,2023-07-06,2033-07-06
L002420,C06471,Home,1726424,7.63,16131.97,0.0,Closed,2025-08-12,2040-08-12
L002421,C01814,Home,4317129,9.68,45550.61,2052770.84,Active,2024-03-10,2039-03-10
L002422,C02624,Home,2284972,10.22,22384.56,792137.38,Active,2026-02-03,2046-02-03
L002423,C02209,Auto,959701,9.47,10004.07,813309.37,Active,2026-05-28,2041-05-28
L002424,C02560,Personal,975176,11.0,21202.69,347227.4,Active,2021-11-10,2026-11-10
L002425,C05019,Personal,183778,13.27,2188.54,81759.74,Active,2025-02-02,2045-02-02
L002426,C01668,Auto,1732281,9.71,18309.06,0.0,Closed,2024-08-26,2039-08-26
L002427,C06668,Auto,1285476,10.55,12877.14,0.0,Closed,2026-04-21,2046-04-21
L002428,C06120,Auto,875740,10.38,18771.05,190334.51,Active,2025-10-03,2030-10-03
L002429,C03763,Personal,1392614,15.24,19720.27,342704.75,Active,2025-04-24,2040-04-24
L002430,C03186,Home,3993236,9.04,40597.13,0.0,Closed,2025-04-04,2040-04-04
L002431,C04144,Education,702089,9.7,7416.35,0.0,Closed,2023-12-16,2038-12-16
L002432,C06121,Home,4310170,9.05,38918.43,2075638.41,Active,2025-09-27,2045-09-27
L002433,C08270,Personal,495004,16.26,8372.35,0.0,Closed,2025-12-02,2035-12-02
L002434,C03937,Personal,498387,15.65,7198.56,255656.47,Active,2025-03-14,2040-03-14
L002435,C04245,Personal,1070332,14.86,17176.55,421796.67,Active,2021-12-22,2031-12-22
L002436,C03279,Home,2536106,8.12,24412.37,1133045.59,Active,2024-10-05,2039-10-05
L002437,C08763,Personal,615131,13.44,7961.83,0.0,Closed,2026-07-09,2041-07-09
L002438,C02836,Auto,1731933,9.09,36027.78,386983.82,Active,2026-07-24,2031-07-24
L002439,C00035,Auto,1124350,8.51,13946.34,0.0,Closed,2026-07-01,2036-07-01
L002440,C07777,Home,3576413,8.86,35977.11,2166071.57,Active,2026-06-15,2041-06-15
L002441,C04040,Personal,996967,15.21,13282.91,564823.97,Active,2026-03-04,2046-03-04
L002442,C01354,Home,2501975,7.92,50635.29,848395.07,Active,2025-12-22,2030-12-22
L002443,C00149,Personal,247387,12.58,3061.99,206042.83,Active,2026-03-14,2041-03-14
L002444,C08204,Personal,987648,12.04,21989.65,655478.15,Active,2026-02-15,2031-02-15
L002445,C07358,Personal,681275,12.63,10024.03,318279.19,Active,2025-07-16,2035-07-16
L002446,C03932,Personal,659385,17.46,10363.7,0.0,Closed,2025-07-07,2040-07-07
L002447,C06177,Education,2522429,9.75,32985.87,563813.84,Active,2025-08-30,2035-08-30
L002448,C02801,Personal,1236050,15.12,20032.74,471776.46,Active,2022-03-28,2032-03-28
L002449,C06923,Auto,1431326,11.74,31651.32,441181.07,Active,2023-08-18,2028-08-18
L002450,C01897,Home,5354620,9.33,68790.06,0.0,Closed,2024-12-24,2034-12-24
L002451,C08497,Home,1506644,8.22,14590.28,448035.74,Active,2024-10-10,2039-10-10
L002452,C00733,Auto,2171352,9.35,45443.43,0.0,Closed,2023-11-17,2028-11-17
L002453,C06559,Personal,1031414,13.82,12691.23,0.0,Closed,2025-07-08,2045-07-08
L002454,C01735,Home,1524145,9.12,15567.88,653373.81,Active,2025-02-26,2040-02-26
L002455,C07613,Home,2598772,8.53,53355.37,1218963.14,Active,2023-01-09,2028-01-09
